season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372151,2026-03-03,2026-03-03 23:00:00+00:00,march_only,Louisiana,Georgia State,1.5,-4.117,AWAY,0.581,0.057,0.496,0.586,0.09,True,persistent,7.505,7.505,3,3,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372153,2026-03-03,2026-03-04 00:00:00+00:00,march_only,Lafayette,Holy Cross,-4.5,5.825,HOME,0.545,0.021,0.493,0.518,0.025,False,persistent,2.579,2.579,6,29,False,below internal threshold,below internal threshold,False,False
2026,372154,2026-03-03,2026-03-04 00:00:00+00:00,march_only,Bucknell,Army,-0.25,-1.943,AWAY,0.574,0.05,0.493,0.583,0.09,True,persistent,5.325,5.325,6,27,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372169,2026-03-03,2026-03-04 01:00:00+00:00,march_only,Green Bay,Purdue Fort Wayne,-3.5,4.392,HOME,0.535,0.011,0.492,0.519,0.027,False,none,2.484,2.484,0,0,False,below internal threshold,below internal threshold,False,False
2026,372152,2026-03-03,2026-03-04 01:30:00+00:00,march_only,Old Dominion,UL Monroe,-10.25,7.035,AWAY,0.59,0.067,0.493,0.249,-0.245,False,persistent,-13.517,13.517,6,29,True,below internal threshold,below internal threshold,False,False
2026,215184,2026-03-03,2026-03-03 05:00:00+00:00,march_only,Air Force,Grand Canyon,19.25,-13.088,HOME,0.685,0.161,0.522,0.105,-0.417,False,persistent,-26.751,26.751,6,28,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215170,2026-03-03,2026-03-03 05:00:00+00:00,march_only,Jackson State,Arkansas-Pine Bluff,1.25,0.072,HOME,0.555,0.031,0.489,0.366,-0.123,False,persistent,-5.788,5.788,5,28,False,below internal threshold,below internal threshold,False,False
2026,359018,2026-03-03,2026-03-03 05:00:00+00:00,march_only,Fresno State,San José State,-7.5,1.87,AWAY,0.723,0.199,0.519,0.364,-0.155,False,persistent,-7.518,7.518,6,27,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359017,2026-03-03,2026-03-03 05:00:00+00:00,march_only,Wyoming,Nevada,0.0,2.187,HOME,0.582,0.058,0.494,0.403,-0.091,False,persistent,-5.993,5.993,5,25,False,below internal threshold,below internal threshold,False,False
2026,212059,2026-03-03,2026-03-03 23:00:00+00:00,march_only,South Carolina,Tennessee,10.75,-4.344,HOME,0.716,0.192,0.525,0.299,-0.225,False,persistent,-12.433,12.433,5,27,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212047,2026-03-03,2026-03-03 23:00:00+00:00,march_only,Maine,UMass Lowell,1.5,0.475,HOME,0.58,0.057,0.493,0.508,0.014,False,persistent,0.387,0.387,5,23,False,below internal threshold,below internal threshold,False,False
2026,212048,2026-03-03,2026-03-03 23:00:00+00:00,march_only,NJIT,UMBC,4.5,-4.659,AWAY,0.505,-0.019,0.483,0.706,0.223,True,new/transient,18.837,18.837,0,0,False,disagreement-led new/transient march,decision-useful internal candidate,True,False
2026,212049,2026-03-03,2026-03-03 23:00:00+00:00,march_only,New Hampshire,Bryant,-1.5,1.898,HOME,0.514,-0.01,0.487,0.425,-0.062,False,persistent,-1.849,1.849,6,25,False,below internal threshold,below internal threshold,False,False
2026,212060,2026-03-03,2026-03-03 23:30:00+00:00,march_only,Georgia,Alabama,1.5,3.961,HOME,0.699,0.175,0.518,0.484,-0.034,False,persistent,-2.358,2.358,6,28,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212054,2026-03-03,2026-03-03 23:30:00+00:00,march_only,Stony Brook,Towson,1.25,1.683,HOME,0.598,0.074,0.498,0.385,-0.114,False,persistent,-6.128,6.128,5,19,False,below internal threshold,below internal threshold,False,False
2026,212044,2026-03-03,2026-03-03 23:30:00+00:00,march_only,Buffalo,Eastern Michigan,-5.75,3.502,AWAY,0.557,0.033,0.488,0.564,0.075,False,persistent,3.397,3.397,5,13,False,below internal threshold,below internal threshold,False,False
