season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,359005,2026-03-01,2026-03-01 17:00:00+00:00,march_only,South Florida,Tulane,-15.25,15.456,HOME,0.506,-0.018,0.479,0.72,0.241,True,persistent,16.041,16.041,5,24,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,359006,2026-03-01,2026-03-01 17:00:00+00:00,march_only,UAB,North Texas,-4.5,7.747,HOME,0.608,0.085,0.507,0.642,0.135,False,persistent,9.36,9.36,5,26,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,215156,2026-03-01,2026-03-01 17:00:00+00:00,march_only,Maryland,Rutgers,-4.75,5.13,HOME,0.515,-0.009,0.488,0.55,0.062,False,none,4.523,4.523,0,0,False,below internal threshold,below internal threshold,False,False
2026,359004,2026-03-01,2026-03-01 17:00:00+00:00,march_only,Davidson,La Salle,-10.75,6.265,AWAY,0.632,0.108,0.509,0.421,-0.088,False,persistent,-4.146,4.146,3,1,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359007,2026-03-01,2026-03-01 18:00:00+00:00,march_only,Indiana State,UIC,3.5,-2.321,HOME,0.532,0.008,0.481,0.39,-0.091,False,none,-5.682,5.682,0,0,False,below internal threshold,below internal threshold,False,False
2026,212028,2026-03-01,2026-03-01 18:00:00+00:00,march_only,Canisius,Quinnipiac,7.75,-5.61,HOME,0.579,0.055,0.494,0.253,-0.24,False,persistent,-13.318,13.318,5,28,False,below internal threshold,below internal threshold,False,False
2026,215155,2026-03-01,2026-03-01 18:30:00+00:00,march_only,Ohio State,Purdue,6.25,-0.948,HOME,0.688,0.164,0.517,0.421,-0.096,False,persistent,-5.641,5.641,6,28,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212027,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Niagara,Merrimack,7.5,-5.809,HOME,0.563,0.04,0.491,0.23,-0.26,False,persistent,-14.551,14.551,5,27,False,below internal threshold,below internal threshold,False,False
2026,359011,2026-03-01,2026-03-01 19:00:00+00:00,march_only,East Carolina,Memphis,4.25,-1.527,HOME,0.572,0.048,0.493,0.366,-0.127,False,persistent,-6.807,6.807,5,26,False,below internal threshold,below internal threshold,False,False
2026,212025,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Siena,Rider,-14.5,13.791,AWAY,0.522,-0.002,0.481,0.132,-0.348,False,persistent,-22.524,22.524,5,26,False,below internal threshold,below internal threshold,False,False
2026,212030,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Manhattan,Iona,1.75,-1.195,HOME,0.522,-0.002,0.483,0.244,-0.239,False,persistent,-13.537,13.537,4,26,False,below internal threshold,below internal threshold,False,False
2026,359012,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Florida Atlantic,Charlotte,-6.5,7.737,HOME,0.548,0.025,0.494,0.592,0.098,True,persistent,6.21,6.21,5,25,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,359010,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Temple,Rice,-6.5,7.838,HOME,0.551,0.027,0.494,0.561,0.067,False,none,5.373,5.373,0,0,False,below internal threshold,below internal threshold,False,False
2026,359008,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Bradley,Murray State,-4.25,0.966,AWAY,0.608,0.084,0.501,0.596,0.095,False,persistent,4.59,4.59,5,27,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,212029,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Marist,Saint Peter's,-3.75,6.574,HOME,0.622,0.098,0.506,0.593,0.087,False,persistent,6.527,6.527,5,20,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,212026,2026-03-01,2026-03-01 19:00:00+00:00,march_only,Fairfield,Mount St. Mary's,-4.25,6.401,HOME,0.58,0.056,0.5,0.466,-0.034,False,persistent,-0.806,0.806,4,22,False,below internal threshold,below internal threshold,False,False
2026,359013,2026-03-01,2026-03-01 20:00:00+00:00,march_only,Drake,Northern Iowa,4.25,0.766,HOME,0.643,0.119,0.513,0.424,-0.089,False,persistent,-5.403,5.403,5,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215157,2026-03-01,2026-03-01 20:45:00+00:00,march_only,Indiana,Michigan State,3.25,-1.387,HOME,0.568,0.044,0.492,0.258,-0.233,False,persistent,-14.458,14.458,4,27,False,below internal threshold,below internal threshold,False,False
2026,215158,2026-03-01,2026-03-01 21:00:00+00:00,march_only,Marquette,DePaul,-4.5,-0.341,AWAY,0.672,0.148,0.513,0.636,0.123,False,persistent,8.123,8.123,4,9,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,372149,2026-03-01,2026-03-01 21:00:00+00:00,march_only,Evansville,Southern Illinois,8.75,-4.893,HOME,0.611,0.087,0.504,0.183,-0.32,False,persistent,-18.963,18.963,6,29,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359014,2026-03-01,2026-03-01 22:00:00+00:00,march_only,UTSA,Wichita State,15.75,-10.161,HOME,0.689,0.166,0.519,0.103,-0.415,False,persistent,-26.544,26.544,5,26,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359009,2026-03-01,2026-03-01 22:00:00+00:00,march_only,Illinois State,Belmont,1.25,4.642,HOME,0.699,0.176,0.521,0.5,-0.021,False,persistent,-1.697,1.697,6,28,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211975,2026-03-01,2026-03-02 00:00:00+00:00,march_only,UNC Wilmington,Charleston,-5.5,7.592,HOME,0.572,0.048,0.498,0.629,0.131,True,persistent,8.608,8.608,6,25,False,disagreement-led persistent,decision-useful internal candidate,True,False
