season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,214947,2026-02-15,2026-02-15 17:00:00+00:00,feb15_plus,Cincinnati,Utah,-12.25,9.547,AWAY,0.596,0.072,0.502,0.502,0.0,False,persistent,-0.258,0.258,4,5,False,below internal threshold,below internal threshold,False,False
2026,214948,2026-02-15,2026-02-15 17:00:00+00:00,feb15_plus,Rutgers,Maryland,-2.25,0.208,AWAY,0.576,0.053,0.497,0.57,0.072,False,none,4.221,4.221,0,0,False,below internal threshold,below internal threshold,False,False
2026,358886,2026-02-15,2026-02-15 17:00:00+00:00,feb15_plus,Charlotte,UTSA,-13.5,14.314,HOME,0.529,0.005,0.494,0.771,0.277,True,none,20.909,20.909,0,0,False,disagreement-led support,decision-useful internal candidate,True,False
2026,211578,2026-02-15,2026-02-15 18:00:00+00:00,feb15_plus,Omaha,Denver,-2.5,3.039,HOME,0.524,0.001,0.495,0.573,0.077,False,persistent,5.567,5.567,5,18,False,below internal threshold,below internal threshold,False,False
2026,214949,2026-02-15,2026-02-15 18:00:00+00:00,feb15_plus,Illinois,Indiana,-8.75,8.76,HOME,0.5,-0.023,0.489,0.678,0.189,True,persistent,12.135,12.135,5,24,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,214952,2026-02-15,2026-02-15 18:00:00+00:00,feb15_plus,Loyola Maryland,Holy Cross,-5.25,4.168,AWAY,0.53,0.006,0.485,0.535,0.05,False,persistent,2.865,2.865,5,23,False,below internal threshold,below internal threshold,False,False
2026,211661,2026-02-15,2026-02-15 18:00:00+00:00,feb15_plus,Detroit Mercy,Youngstown State,3.5,-1.652,HOME,0.569,0.046,0.496,0.372,-0.124,False,persistent,-6.66,6.66,4,21,False,below internal threshold,below internal threshold,False,False
2026,211666,2026-02-15,2026-02-15 18:00:00+00:00,feb15_plus,Canisius,Manhattan,2.0,-0.115,HOME,0.555,0.032,0.493,0.479,-0.014,False,persistent,-0.338,0.338,5,24,False,below internal threshold,below internal threshold,False,False
2026,214950,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Saint Peter's,Fairfield,-4.5,4.342,AWAY,0.505,-0.019,0.48,0.476,-0.004,False,persistent,-1.047,1.047,4,18,False,below internal threshold,below internal threshold,False,False
2026,358888,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Temple,North Texas,-2.5,5.608,HOME,0.624,0.1,0.512,0.502,-0.01,False,none,1.2,1.2,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,358889,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Florida Atlantic,South Florida,4.75,3.876,HOME,0.792,0.268,0.546,0.556,0.009,False,persistent,1.269,1.269,5,21,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,358890,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,UAB,Tulane,-6.75,10.45,HOME,0.589,0.065,0.51,0.693,0.183,True,persistent,12.943,12.943,5,23,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,358893,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Southern Illinois,Bradley,-2.5,0.86,AWAY,0.551,0.028,0.492,0.471,-0.021,False,persistent,-1.583,1.583,3,3,False,below internal threshold,below internal threshold,False,False
2026,214953,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Sacred Heart,Rider,-8.5,7.301,AWAY,0.535,0.011,0.487,0.289,-0.199,False,persistent,-9.934,9.934,5,22,False,below internal threshold,below internal threshold,False,False
2026,211665,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Marist,Siena,-2.0,3.059,HOME,0.532,0.008,0.493,0.508,0.015,False,persistent,1.078,1.078,6,17,False,below internal threshold,below internal threshold,False,False
2026,211659,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Robert Morris,Oakland,-1.25,0.749,AWAY,0.517,-0.007,0.485,0.555,0.07,False,persistent,2.91,2.91,4,14,False,below internal threshold,below internal threshold,False,False
2026,211660,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Cleveland State,Wright State,7.5,-5.209,HOME,0.571,0.047,0.497,0.261,-0.236,False,persistent,-13.332,13.332,5,18,False,below internal threshold,below internal threshold,False,False
2026,211664,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Niagara,Iona,3.75,-2.835,HOME,0.536,0.012,0.49,0.239,-0.251,False,persistent,-13.744,13.744,5,23,False,below internal threshold,below internal threshold,False,False
2026,214954,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Quinnipiac,Merrimack,-3.75,3.772,HOME,0.501,-0.023,0.487,0.514,0.028,False,none,2.336,2.336,0,0,False,below internal threshold,below internal threshold,False,False
2026,358887,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Valparaiso,Indiana State,-4.75,3.481,AWAY,0.551,0.027,0.493,0.47,-0.022,False,none,-1.75,1.75,0,0,False,below internal threshold,below internal threshold,False,False
2026,211662,2026-02-15,2026-02-15 19:00:00+00:00,feb15_plus,Purdue Fort Wayne,IU Indianapolis,-7.5,6.558,AWAY,0.531,0.007,0.487,0.406,-0.081,False,persistent,-4.814,4.814,5,25,False,below internal threshold,below internal threshold,False,False
2026,358892,2026-02-15,2026-02-15 20:00:00+00:00,feb15_plus,UIC,Illinois State,1.5,0.993,HOME,0.588,0.065,0.5,0.38,-0.12,False,persistent,-6.86,6.86,5,10,False,below internal threshold,below internal threshold,False,False
2026,358891,2026-02-15,2026-02-15 20:00:00+00:00,feb15_plus,Northern Iowa,Drake,-9.25,5.306,AWAY,0.621,0.097,0.509,0.495,-0.015,False,persistent,-1.568,1.568,6,21,False,raw edge only / filtered out,raw-edge watchlist only,False,True
