season,game_date,slice,gameId,game,final_score,pick_team,model_pick_side,hoops_edge_line_for_pick,market_line_for_pick,pick_prob_edge,disagreement_logit_score,he_market_edge_for_pick,abs_he_vs_market_edge,disagreement_context,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,is_conference_tournament,is_ncaa_tournament,signal_driver,bet_result,roi_per_1_at_minus_110
2020,2019-11-05,full,30061,Louisville at Miami,Louisville 87 - Miami 74,Miami,HOME,-28.811019135779787,6.5,0.44703840531370365,0.5974273028147813,5.042731743141701,5.042731743141701,new/transient,0.0,0.0,False,False,False,raw edge + new disagreement support,loss,-1.0
2020,2019-11-05,full,30199,Purdue Fort Wayne at UNLV,Purdue Fort Wayne 71 - UNLV 86,UNLV,HOME,-28.968482131762215,-11.5,0.30172721748837406,0.5450168956271738,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,win,0.9090909090909091
2020,2019-11-05,full,30100,Rider at Coppin State,Rider 91 - Coppin State 84,Coppin State,HOME,-0.23469666610728268,13.5,0.24546661501585043,0.5434174234032078,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,win,0.9090909090909091
2020,2019-11-05,full,30189,St. Francis Brooklyn at Fordham,St. Francis Brooklyn 59 - Fordham 68,Fordham,HOME,-26.389038161714666,-10.0,0.26575381908302775,0.5403170994808753,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,loss,-1.0
2020,2019-11-05,full,30078,Houston Christian at Tulsa,Houston Christian 72 - Tulsa 80,Tulsa,HOME,-28.811019135779787,-15.5,0.23849870207178137,0.5335884119615526,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,loss,-1.0
2020,2019-11-05,full,30117,Long Island University at Rhode Island,Long Island University 65 - Rhode Island 76,Rhode Island,HOME,-27.497314170513924,-15.0,0.24937833117939834,0.533363048877917,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,loss,-1.0
2020,2019-11-05,full,30102,Bucknell at Fairfield,Bucknell 68 - Fairfield 64,Fairfield,HOME,-5.481718515287412,4.5,0.17994418951619318,0.5329851149205207,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,win,0.9090909090909091
2020,2019-11-05,full,30111,Hartford at Central Connecticut,Hartford 74 - Central Connecticut 59,Central Connecticut,HOME,-8.881910917582218,1.5,0.17111217021531033,0.5324069663961759,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,loss,-1.0
2020,2019-11-05,full,30173,Georgia Tech at NC State,Georgia Tech 82 - NC State 81,Georgia Tech,AWAY,-2.5710126225196035,5.5,0.18948890040409638,0.531968444228884,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,win,0.9090909090909091
2020,2019-11-05,full,30149,Toledo at Valparaiso,Toledo 77 - Valparaiso 79,Valparaiso,HOME,-6.183920472863377,3.0,0.1649894649658864,0.5307497591225934,0.0,0.0,none,0.0,0.0,False,False,False,raw edge only / filtered out,win,0.9090909090909091
