season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372155,2026-03-04,2026-03-04 17:00:00+00:00,conference_tournaments,Bellarmine,Jacksonville,-1.75,-1.529,AWAY,0.599,0.075,0.517,0.628,0.11,True,none,7.398,7.398,0,0,True,disagreement-led support,decision-useful internal candidate,True,False
2026,372156,2026-03-04,2026-03-04 19:30:00+00:00,conference_tournaments,Florida Gulf Coast,North Alabama,-7.5,3.435,AWAY,0.631,0.107,0.524,0.407,-0.117,False,persistent,-5.461,5.461,6,18,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372157,2026-03-04,2026-03-04 22:00:00+00:00,conference_tournaments,Eastern Kentucky,Stetson,-5.75,3.808,AWAY,0.57,0.046,0.509,0.511,0.001,False,persistent,-0.248,0.248,6,28,True,below internal threshold,below internal threshold,False,False
2026,372199,2026-03-04,2026-03-04 23:00:00+00:00,conference_tournaments,James Madison,Louisiana,-6.5,6.058,AWAY,0.517,-0.006,0.5,0.264,-0.236,False,persistent,-13.498,13.498,7,31,True,below internal threshold,below internal threshold,False,False
2026,372161,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Central Connecticut,Wagner,-3.5,1.148,AWAY,0.579,0.055,0.516,0.572,0.055,False,persistent,2.968,2.968,7,26,False,below internal threshold,below internal threshold,False,False
2026,372158,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,SIU Edwardsville,Eastern Illinois,-3.75,2.926,AWAY,0.531,0.007,0.502,0.374,-0.128,False,persistent,-7.169,7.169,5,27,True,below internal threshold,below internal threshold,False,False
2026,372162,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Long Island University,Chicago State,-10.75,9.3,AWAY,0.566,0.043,0.513,0.222,-0.291,False,persistent,-15.866,15.866,6,29,False,below internal threshold,below internal threshold,False,False
2026,372159,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Le Moyne,Stonehill,-4.75,3.612,AWAY,0.54,0.017,0.508,0.412,-0.096,False,persistent,-5.293,5.293,6,27,False,below internal threshold,below internal threshold,False,False
2026,372160,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Mercyhurst,Fairleigh Dickinson,-3.75,5.066,HOME,0.555,0.031,0.518,0.562,0.044,False,persistent,3.723,3.723,6,28,False,below internal threshold,below internal threshold,False,False
2026,372200,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Wright State,Cleveland State,-14.5,8.761,AWAY,0.723,0.199,0.542,0.273,-0.269,False,persistent,-13.387,13.387,7,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372165,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Robert Morris,Youngstown State,-3.5,4.335,HOME,0.532,0.008,0.513,0.591,0.078,True,persistent,6.052,6.052,5,11,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372164,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Detroit Mercy,Milwaukee,-1.5,-0.485,AWAY,0.574,0.05,0.515,0.598,0.083,True,none,5.685,5.685,0,0,False,disagreement-led support,decision-useful internal candidate,True,False
2026,372163,2026-03-04,2026-03-05 00:00:00+00:00,conference_tournaments,Oakland,Northern Kentucky,-1.75,4.051,HOME,0.587,0.063,0.523,0.551,0.027,False,persistent,2.857,2.857,6,19,False,below internal threshold,below internal threshold,False,False
