season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372265,2026-03-08,2026-03-08 16:00:00+00:00,conference_tournaments,High Point,Winthrop,-6.75,3.3,AWAY,0.601,0.077,0.518,0.345,-0.174,False,persistent,-9.809,9.809,6,15,True,below internal threshold,below internal threshold,False,False
2026,372263,2026-03-08,2026-03-08 16:00:00+00:00,conference_tournaments,UNC Wilmington,Campbell,-7.0,5.017,AWAY,0.564,0.04,0.508,0.397,-0.111,False,none,-5.9,5.9,0,0,True,below internal threshold,below internal threshold,False,False
2026,372237,2026-03-08,2026-03-08 16:00:00+00:00,conference_tournaments,Lehigh,Colgate,2.25,1.291,HOME,0.625,0.101,0.526,0.432,-0.094,False,persistent,-4.398,4.398,5,26,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372264,2026-03-08,2026-03-08 16:00:00+00:00,conference_tournaments,UIC,Northern Iowa,2.5,-0.55,HOME,0.565,0.042,0.509,0.464,-0.045,False,persistent,-3.395,3.395,7,17,True,below internal threshold,below internal threshold,False,False
2026,372238,2026-03-08,2026-03-08 18:00:00+00:00,conference_tournaments,Navy,Boston University,-6.5,5.632,AWAY,0.529,0.005,0.505,0.389,-0.116,False,persistent,-6.823,6.823,5,30,False,below internal threshold,below internal threshold,False,False
2026,372266,2026-03-08,2026-03-08 18:00:00+00:00,conference_tournaments,Central Arkansas,Queens University,-2.5,3.523,HOME,0.536,0.013,0.509,0.565,0.056,False,persistent,3.987,3.987,6,15,True,below internal threshold,below internal threshold,False,False
2026,372267,2026-03-08,2026-03-08 19:00:00+00:00,conference_tournaments,Monmouth,Drexel,-4.5,0.342,AWAY,0.605,0.081,0.522,0.52,-0.002,False,persistent,-0.27,0.27,4,4,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372224,2026-03-08,2026-03-08 19:30:00+00:00,conference_tournaments,Green Bay,Northern Kentucky,3.75,-1.951,HOME,0.556,0.032,0.506,0.434,-0.072,False,none,-3.802,3.802,0,0,True,below internal threshold,below internal threshold,False,False
2026,372268,2026-03-08,2026-03-08 20:00:00+00:00,conference_tournaments,East Tennessee State,Western Carolina,-3.25,4.654,HOME,0.552,0.028,0.512,0.686,0.174,True,persistent,11.958,11.958,5,27,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372195,2026-03-08,2026-03-08 22:00:00+00:00,conference_tournaments,New Orleans,Houston Christian,-3.75,3.359,AWAY,0.511,-0.013,0.493,0.343,-0.15,False,persistent,-8.465,8.465,5,28,True,below internal threshold,below internal threshold,False,False
2026,372269,2026-03-08,2026-03-08 22:00:00+00:00,conference_tournaments,Charleston,Towson,-3.5,0.605,AWAY,0.578,0.055,0.513,0.694,0.182,True,new/transient,4.304,4.304,0,0,True,disagreement-led new/transient conf-tourney,decision-useful internal candidate,True,False
2026,372271,2026-03-08,2026-03-08 22:00:00+00:00,conference_tournaments,Merrimack,Marist,-3.25,-0.023,AWAY,0.621,0.098,0.519,0.582,0.062,False,persistent,3.172,3.172,5,22,True,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,372270,2026-03-08,2026-03-08 22:00:00+00:00,conference_tournaments,Troy,Southern Miss,-5.75,3.9,AWAY,0.557,0.034,0.507,0.343,-0.164,False,none,-8.83,8.83,0,0,True,below internal threshold,below internal threshold,False,False
2026,372272,2026-03-08,2026-03-08 22:30:00+00:00,conference_tournaments,Furman,UNC Greensboro,-5.75,3.003,AWAY,0.597,0.073,0.515,0.379,-0.136,False,persistent,-7.063,7.063,6,24,True,below internal threshold,below internal threshold,False,False
2026,372273,2026-03-08,2026-03-08 23:30:00+00:00,conference_tournaments,Portland State,Idaho State,-5.25,1.992,AWAY,0.607,0.083,0.518,0.456,-0.062,False,persistent,-4.119,4.119,5,27,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372275,2026-03-08,2026-03-09 00:30:00+00:00,conference_tournaments,Oregon State,San Francisco,3.75,-4.564,AWAY,0.522,-0.002,0.501,0.69,0.188,True,persistent,12.404,12.404,5,31,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372196,2026-03-08,2026-03-09 00:30:00+00:00,conference_tournaments,Nicholls,Northwestern State,-1.5,0.374,AWAY,0.532,0.008,0.499,0.489,-0.011,False,persistent,-1.52,1.52,5,26,True,below internal threshold,below internal threshold,False,False
2026,372277,2026-03-08,2026-03-09 00:30:00+00:00,conference_tournaments,Siena,Fairfield,-1.75,2.013,HOME,0.509,-0.015,0.502,0.615,0.113,True,persistent,7.204,7.204,6,22,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372274,2026-03-08,2026-03-09 00:30:00+00:00,conference_tournaments,Hofstra,William & Mary,-2.25,2.818,HOME,0.517,-0.007,0.502,0.564,0.062,False,persistent,3.916,3.916,4,23,True,below internal threshold,below internal threshold,False,False
2026,372276,2026-03-08,2026-03-09 01:00:00+00:00,conference_tournaments,Marshall,Georgia Southern,-3.5,4.107,HOME,0.519,-0.005,0.503,0.543,0.039,False,persistent,2.22,2.22,5,29,True,below internal threshold,below internal threshold,False,False
2026,372278,2026-03-08,2026-03-09 01:00:00+00:00,conference_tournaments,North Dakota State,North Dakota,-11.5,6.697,AWAY,0.691,0.168,0.531,0.306,-0.224,False,none,-11.073,11.073,0,0,True,raw edge only / filtered out,raw-edge watchlist only,False,True
