season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,211956,2026-02-27,2026-02-27 23:00:00+00:00,feb15_plus,Western Michigan,Miami (OH),11.5,-8.768,HOME,0.568,0.044,0.496,0.185,-0.312,False,persistent,-19.361,19.361,6,22,False,below internal threshold,below internal threshold,False,False
2026,211944,2026-02-27,2026-02-27 23:00:00+00:00,feb15_plus,Cornell,Yale,4.25,0.634,HOME,0.69,0.167,0.518,0.271,-0.247,False,persistent,-13.115,13.115,4,8,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211932,2026-02-27,2026-02-27 23:30:00+00:00,feb15_plus,Niagara,Quinnipiac,8.25,-6.775,HOME,0.549,0.026,0.492,0.213,-0.279,False,persistent,-15.804,15.804,5,26,False,below internal threshold,below internal threshold,False,False
2026,211945,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Columbia,Brown,-5.25,8.536,HOME,0.593,0.07,0.509,0.641,0.132,True,persistent,9.564,9.564,4,19,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,211936,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Pennsylvania,Dartmouth,-6.25,2.841,AWAY,0.61,0.086,0.506,0.496,-0.009,False,none,-0.755,0.755,1,1,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211934,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Saint Peter's,Manhattan,-7.5,6.584,AWAY,0.527,0.003,0.485,0.289,-0.196,False,persistent,-10.466,10.466,4,25,False,below internal threshold,below internal threshold,False,False
2026,211933,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Canisius,Merrimack,8.75,-5.988,HOME,0.6,0.076,0.502,0.251,-0.251,False,persistent,-13.326,13.326,4,27,False,below internal threshold,below internal threshold,False,False
2026,211930,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Fairfield,Siena,0.25,-1.016,AWAY,0.524,0.0,0.491,0.626,0.134,True,persistent,8.919,8.919,5,19,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215106,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Iona,Rider,-11.5,9.385,AWAY,0.57,0.046,0.496,0.188,-0.308,False,persistent,-17.346,17.346,5,25,False,below internal threshold,below internal threshold,False,False
2026,211931,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Sacred Heart,Mount St. Mary's,-2.5,0.55,AWAY,0.562,0.039,0.495,0.532,0.038,False,persistent,1.752,1.752,4,26,False,below internal threshold,below internal threshold,False,False
2026,358984,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,George Washington,Dayton,-2.5,2.046,AWAY,0.516,-0.007,0.486,0.491,0.006,False,persistent,-1.348,1.348,5,23,False,below internal threshold,below internal threshold,False,False
2026,211937,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Troy,UL Monroe,-18.25,15.108,AWAY,0.612,0.088,0.505,0.1,-0.405,False,persistent,-27.232,27.232,6,28,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211935,2026-02-27,2026-02-28 00:00:00+00:00,feb15_plus,Princeton,Harvard,3.75,1.541,HOME,0.654,0.131,0.52,0.434,-0.086,False,none,-3.985,3.985,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211943,2026-02-27,2026-02-28 00:30:00+00:00,feb15_plus,Georgia State,Old Dominion,1.25,1.981,HOME,0.603,0.079,0.504,0.515,0.01,False,persistent,1.069,1.069,2,2,False,below internal threshold,below internal threshold,False,False
2026,215105,2026-02-27,2026-02-28 01:00:00+00:00,feb15_plus,Illinois,Michigan,2.0,5.117,HOME,0.742,0.218,0.535,0.575,0.041,False,persistent,2.397,2.397,5,27,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211960,2026-02-27,2026-02-28 01:00:00+00:00,feb15_plus,Kent State,Akron,3.5,-1.929,HOME,0.548,0.024,0.491,0.237,-0.254,False,none,-14.925,14.925,0,0,False,below internal threshold,below internal threshold,False,False
2026,211942,2026-02-27,2026-02-28 01:00:00+00:00,feb15_plus,James Madison,Coastal Carolina,-5.75,3.744,AWAY,0.564,0.04,0.495,0.458,-0.037,False,none,-2.25,2.25,0,0,False,below internal threshold,below internal threshold,False,False
2026,211940,2026-02-27,2026-02-28 01:00:00+00:00,feb15_plus,Texas State,App State,1.25,-1.185,HOME,0.502,-0.022,0.482,0.386,-0.096,False,persistent,-6.119,6.119,5,27,False,below internal threshold,below internal threshold,False,False
2026,211938,2026-02-27,2026-02-28 01:30:00+00:00,feb15_plus,South Alabama,Southern Miss,-4.25,6.009,HOME,0.541,0.017,0.493,0.627,0.134,True,persistent,8.728,8.728,7,23,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,211939,2026-02-27,2026-02-28 01:30:00+00:00,feb15_plus,Arkansas State,Louisiana,-14.5,13.947,AWAY,0.52,-0.004,0.486,0.184,-0.302,False,persistent,-18.438,18.438,6,29,False,below internal threshold,below internal threshold,False,False
2026,211941,2026-02-27,2026-02-28 02:00:00+00:00,feb15_plus,Marshall,Georgia Southern,-7.25,6.78,AWAY,0.517,-0.007,0.485,0.307,-0.178,False,persistent,-10.638,10.638,5,28,False,below internal threshold,below internal threshold,False,False
