season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372239,2026-03-07,2026-03-07 17:00:00+00:00,conference_tournaments,East Tennessee State,The Citadel,-14.5,10.71,AWAY,0.638,0.114,0.523,0.11,-0.413,False,persistent,-26.233,26.233,6,28,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372240,2026-03-07,2026-03-07 17:00:00+00:00,conference_tournaments,High Point,UNC Asheville,-14.0,8.449,AWAY,0.671,0.147,0.535,0.232,-0.303,False,persistent,-16.243,16.243,3,3,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372205,2026-03-07,2026-03-07 17:00:00+00:00,conference_tournaments,Stony Brook,Campbell,2.5,-3.324,AWAY,0.524,0.0,0.503,0.588,0.084,True,none,6.753,6.753,0,0,True,disagreement-led support,decision-useful internal candidate,True,False
2026,372222,2026-03-07,2026-03-07 17:00:00+00:00,conference_tournaments,Mercyhurst,Stonehill,-4.5,4.192,AWAY,0.51,-0.014,0.5,0.449,-0.051,False,persistent,-3.43,3.43,6,28,False,below internal threshold,below internal threshold,False,False
2026,372207,2026-03-07,2026-03-07 18:00:00+00:00,conference_tournaments,UMBC,New Hampshire,-12.5,9.51,AWAY,0.6,0.076,0.521,0.207,-0.314,False,persistent,-17.083,17.083,6,26,False,below internal threshold,below internal threshold,False,False
2026,372206,2026-03-07,2026-03-07 18:00:00+00:00,conference_tournaments,UMass Lowell,UAlbany,-2.5,2.834,HOME,0.515,-0.008,0.512,0.412,-0.1,False,persistent,-4.089,4.089,5,27,False,below internal threshold,below internal threshold,False,False
2026,372208,2026-03-07,2026-03-07 19:00:00+00:00,conference_tournaments,Vermont,Bryant,-12.25,10.702,AWAY,0.552,0.029,0.511,0.306,-0.205,False,persistent,-10.422,10.422,5,26,False,below internal threshold,below internal threshold,False,False
2026,372223,2026-03-07,2026-03-07 19:00:00+00:00,conference_tournaments,Long Island University,Wagner,-6.5,5.23,AWAY,0.541,0.018,0.508,0.474,-0.033,False,persistent,-2.671,2.671,7,27,False,below internal threshold,below internal threshold,False,False
2026,372241,2026-03-07,2026-03-07 19:30:00+00:00,conference_tournaments,Drexel,Northeastern,-4.5,2.047,AWAY,0.572,0.048,0.51,0.389,-0.121,False,persistent,-6.317,6.317,5,5,True,below internal threshold,below internal threshold,False,False
2026,372243,2026-03-07,2026-03-07 19:30:00+00:00,conference_tournaments,Winthrop,Presbyterian,-7.25,5.473,AWAY,0.555,0.031,0.506,0.373,-0.133,False,persistent,-7.983,7.983,6,28,True,below internal threshold,below internal threshold,False,False
2026,372242,2026-03-07,2026-03-07 19:30:00+00:00,conference_tournaments,Wofford,UNC Greensboro,-4.75,4.075,AWAY,0.523,-0.0,0.5,0.445,-0.055,False,persistent,-3.357,3.357,6,23,True,below internal threshold,below internal threshold,False,False
2026,372244,2026-03-07,2026-03-07 20:30:00+00:00,conference_tournaments,UIC,Drake,-4.25,0.232,AWAY,0.614,0.091,0.522,0.48,-0.043,False,persistent,-3.197,3.197,6,27,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372209,2026-03-07,2026-03-07 21:00:00+00:00,conference_tournaments,NJIT,Maine,-3.5,-2.191,AWAY,0.672,0.148,0.541,0.667,0.126,False,persistent,9.519,9.519,5,24,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,372245,2026-03-07,2026-03-07 22:00:00+00:00,conference_tournaments,Central Arkansas,Florida Gulf Coast,-4.5,3.515,AWAY,0.535,0.011,0.502,0.352,-0.15,False,none,-8.071,8.071,0,0,True,below internal threshold,below internal threshold,False,False
2026,372210,2026-03-07,2026-03-07 23:00:00+00:00,conference_tournaments,Towson,Hampton,-7.25,3.373,AWAY,0.626,0.102,0.523,0.435,-0.088,False,persistent,-4.771,4.771,5,28,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372246,2026-03-07,2026-03-07 23:00:00+00:00,conference_tournaments,Bradley,Northern Iowa,4.25,-1.499,HOME,0.583,0.059,0.513,0.374,-0.139,False,persistent,-7.557,7.557,5,3,True,below internal threshold,below internal threshold,False,False
2026,372181,2026-03-07,2026-03-07 23:00:00+00:00,conference_tournaments,Samford,Furman,-1.25,-0.479,AWAY,0.556,0.033,0.506,0.573,0.067,False,none,4.19,4.19,0,0,True,below internal threshold,below internal threshold,False,False
2026,372187,2026-03-07,2026-03-07 23:00:00+00:00,conference_tournaments,Quinnipiac,Marist,-1.5,-0.939,AWAY,0.588,0.064,0.513,0.592,0.079,True,persistent,4.025,4.025,4,21,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372247,2026-03-07,2026-03-07 23:30:00+00:00,conference_tournaments,App State,Southern Miss,-4.5,2.607,AWAY,0.557,0.034,0.507,0.535,0.029,False,none,1.503,1.503,0,0,True,below internal threshold,below internal threshold,False,False
2026,372193,2026-03-07,2026-03-08 00:30:00+00:00,conference_tournaments,Idaho State,Northern Arizona,-4.5,7.075,HOME,0.591,0.067,0.52,0.705,0.185,True,persistent,13.367,13.367,5,26,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372248,2026-03-07,2026-03-08 00:45:00+00:00,conference_tournaments,Austin Peay,Queens University,-2.5,0.628,AWAY,0.556,0.032,0.506,0.515,0.009,False,none,0.216,0.216,0,0,True,below internal threshold,below internal threshold,False,False
2026,372249,2026-03-07,2026-03-08 01:00:00+00:00,conference_tournaments,North Dakota State,Omaha,-8.25,8.049,AWAY,0.508,-0.016,0.498,0.253,-0.245,False,persistent,-14.852,14.852,5,23,True,below internal threshold,below internal threshold,False,False
2026,372182,2026-03-07,2026-03-08 01:30:00+00:00,conference_tournaments,Mercer,Western Carolina,-2.25,2.984,HOME,0.525,0.001,0.506,0.643,0.138,True,persistent,9.115,9.115,5,24,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372211,2026-03-07,2026-03-08 01:30:00+00:00,conference_tournaments,William & Mary,Elon,-5.0,3.743,AWAY,0.538,0.014,0.501,0.398,-0.103,False,none,-5.686,5.686,0,0,True,below internal threshold,below internal threshold,False,False
2026,372188,2026-03-07,2026-03-08 01:48:00+00:00,conference_tournaments,Siena,Mount St. Mary's,-2.75,4.284,HOME,0.547,0.023,0.51,0.622,0.112,True,persistent,7.69,7.69,5,21,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372252,2026-03-07,2026-03-08 02:00:00+00:00,conference_tournaments,Tennessee State,Morehead State,-5.5,4.863,AWAY,0.524,0.0,0.501,0.308,-0.193,False,persistent,-11.718,11.718,6,26,True,below internal threshold,below internal threshold,False,False
2026,372250,2026-03-07,2026-03-08 02:00:00+00:00,conference_tournaments,San Francisco,Portland,-7.25,7.804,HOME,0.518,-0.006,0.503,0.694,0.191,True,persistent,12.721,12.721,4,30,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372251,2026-03-07,2026-03-08 02:24:00+00:00,conference_tournaments,Coastal Carolina,Georgia Southern,-1.75,0.725,AWAY,0.533,0.01,0.501,0.487,-0.014,False,none,-0.939,0.939,0,0,True,below internal threshold,below internal threshold,False,False
2026,372194,2026-03-07,2026-03-08 03:00:00+00:00,conference_tournaments,Idaho,Sacramento State,-6.25,6.756,HOME,0.516,-0.008,0.502,0.643,0.141,True,none,10.554,10.554,0,0,True,disagreement-led support,decision-useful internal candidate,True,False
2026,372253,2026-03-07,2026-03-08 03:30:00+00:00,conference_tournaments,St. Thomas-Minnesota,North Dakota,-11.5,6.165,AWAY,0.681,0.157,0.534,0.29,-0.245,False,none,-12.405,12.405,0,0,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372254,2026-03-07,2026-03-08 04:40:00+00:00,conference_tournaments,Pacific,Seattle U,-1.25,-0.243,AWAY,0.54,0.016,0.501,0.558,0.057,False,persistent,1.535,1.535,6,29,True,below internal threshold,below internal threshold,False,False
2026,215220,2026-03-07,2026-03-07 05:00:00+00:00,march_only,Colorado State,Boise State,1.25,-0.413,HOME,0.531,0.007,0.484,0.52,0.036,False,persistent,-0.098,0.098,6,28,False,below internal threshold,below internal threshold,False,False
2026,212092,2026-03-07,2026-03-07 17:00:00+00:00,march_only,Missouri,Arkansas,-2.5,1.688,AWAY,0.531,0.007,0.485,0.656,0.171,True,persistent,8.802,8.802,6,29,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215224,2026-03-07,2026-03-07 17:00:00+00:00,march_only,DePaul,Butler,-3.5,3.189,AWAY,0.51,-0.014,0.477,0.625,0.148,True,persistent,7.058,7.058,5,29,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,359038,2026-03-07,2026-03-07 17:00:00+00:00,march_only,St. Bonaventure,Davidson,-4.75,4.011,AWAY,0.526,0.002,0.483,0.517,0.034,False,none,0.894,0.894,0,0,False,below internal threshold,below internal threshold,False,False
2026,215209,2026-03-07,2026-03-07 17:00:00+00:00,march_only,Oklahoma State,Houston,13.5,-6.251,HOME,0.726,0.202,0.531,0.214,-0.317,False,none,-17.604,17.604,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212104,2026-03-07,2026-03-07 17:00:00+00:00,march_only,Delaware,Louisiana Tech,2.0,0.594,HOME,0.588,0.064,0.496,0.299,-0.197,False,persistent,-10.371,10.371,6,23,False,below internal threshold,below internal threshold,False,False
2026,215235,2026-03-07,2026-03-07 17:00:00+00:00,march_only,Clemson,Georgia Tech,-17.0,13.758,AWAY,0.598,0.074,0.499,0.289,-0.21,False,none,-11.677,11.677,0,0,False,below internal threshold,below internal threshold,False,False
2026,215229,2026-03-07,2026-03-07 17:00:00+00:00,march_only,Boston College,Notre Dame,2.0,-2.086,AWAY,0.504,-0.02,0.489,0.532,0.042,False,none,3.125,3.125,0,0,False,below internal threshold,below internal threshold,False,False
2026,215225,2026-03-07,2026-03-07 17:00:00+00:00,march_only,Villanova,Xavier,-13.25,7.003,AWAY,0.735,0.211,0.524,0.369,-0.155,False,persistent,-7.823,7.823,6,14,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215228,2026-03-07,2026-03-07 17:30:00+00:00,march_only,Virginia,Virginia Tech,-11.5,11.904,HOME,0.514,-0.01,0.486,0.666,0.18,True,persistent,11.317,11.317,6,26,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215226,2026-03-07,2026-03-07 17:30:00+00:00,march_only,Marquette,UConn,9.5,-5.681,HOME,0.614,0.09,0.504,0.247,-0.257,False,none,-14.542,14.542,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359039,2026-03-07,2026-03-07 18:00:00+00:00,march_only,Saint Joseph's,La Salle,-10.5,6.31,AWAY,0.629,0.105,0.507,0.38,-0.128,False,persistent,-6.359,6.359,4,3,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212094,2026-03-07,2026-03-07 18:00:00+00:00,march_only,Ole Miss,South Carolina,-7.25,3.471,AWAY,0.661,0.137,0.506,0.563,0.057,False,persistent,2.618,2.618,6,28,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359040,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Dartmouth,Cornell,4.5,-0.291,HOME,0.658,0.134,0.509,0.399,-0.109,False,none,-5.39,5.39,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212107,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Harvard,Columbia,-4.75,1.998,AWAY,0.594,0.07,0.497,0.533,0.036,False,persistent,0.959,0.959,4,21,False,below internal threshold,below internal threshold,False,False
2026,212106,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Yale,Princeton,-13.75,13.354,AWAY,0.511,-0.013,0.476,0.188,-0.288,False,none,-18.352,18.352,0,0,False,below internal threshold,below internal threshold,False,False
2026,215233,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Florida State,SMU,-1.25,2.491,HOME,0.544,0.021,0.493,0.298,-0.194,False,new/transient,-7.377,7.377,0,0,False,below internal threshold,below internal threshold,False,False
2026,215208,2026-03-07,2026-03-07 19:00:00+00:00,march_only,TCU,Cincinnati,-2.5,4.579,HOME,0.57,0.046,0.498,0.545,0.047,False,persistent,2.921,2.921,6,25,False,below internal threshold,below internal threshold,False,False
2026,359043,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Duquesne,Richmond,-4.5,2.896,AWAY,0.559,0.035,0.49,0.566,0.076,False,none,3.986,3.986,0,0,False,below internal threshold,below internal threshold,False,False
2026,359042,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Fordham,Rhode Island,-1.5,-0.992,AWAY,0.574,0.05,0.493,0.56,0.067,False,none,3.503,3.503,0,0,False,below internal threshold,below internal threshold,False,False
2026,359041,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Loyola Chicago,George Washington,9.75,-11.001,AWAY,0.54,0.016,0.491,0.762,0.271,True,persistent,19.155,19.155,4,27,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215210,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Kansas,Kansas State,-17.0,14.883,AWAY,0.577,0.053,0.493,0.227,-0.266,False,none,-15.838,15.838,0,0,False,below internal threshold,below internal threshold,False,False
2026,215232,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Miami,Louisville,-0.25,2.8,HOME,0.594,0.07,0.503,0.396,-0.107,False,persistent,-5.339,5.339,6,25,False,below internal threshold,below internal threshold,False,False
2026,212091,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Tennessee,Vanderbilt,-2.5,6.925,HOME,0.638,0.114,0.515,0.541,0.025,False,persistent,1.964,1.964,6,29,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212101,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Florida International,Western Kentucky,1.25,2.951,HOME,0.712,0.188,0.509,0.544,0.035,False,none,2.961,2.961,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215211,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Iowa State,Arizona State,-16.75,13.967,AWAY,0.61,0.086,0.499,0.274,-0.225,False,persistent,-13.595,13.595,5,29,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212105,2026-03-07,2026-03-07 19:00:00+00:00,march_only,Liberty,Sam Houston,-4.5,4.009,AWAY,0.516,-0.008,0.48,0.604,0.125,True,persistent,5.583,5.583,6,26,False,disagreement-led persistent,decision-useful internal candidate,True,False
