season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,211672,2026-02-16,2026-02-16 19:00:00+00:00,feb15_plus,East Texas A&M,SE Louisiana,-1.5,2.701,HOME,0.54,0.016,0.496,0.491,-0.005,False,persistent,0.379,0.379,6,23,False,below internal threshold,below internal threshold,False,False
2026,214962,2026-02-16,2026-02-16 21:45:00+00:00,feb15_plus,South Carolina State,Coppin State,-4.5,7.196,HOME,0.59,0.066,0.507,0.601,0.094,True,persistent,9.708,9.708,4,21,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,211096,2026-02-16,2026-02-16 22:00:00+00:00,feb15_plus,Old Dominion,Louisiana,-6.5,7.534,HOME,0.534,0.01,0.494,0.633,0.139,True,persistent,9.799,9.799,6,25,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,214957,2026-02-16,2026-02-16 23:00:00+00:00,feb15_plus,Boston University,Colgate,1.75,0.014,HOME,0.57,0.046,0.496,0.397,-0.099,False,persistent,-5.636,5.636,6,25,False,below internal threshold,below internal threshold,False,False
2026,211097,2026-02-16,2026-02-17 00:00:00+00:00,feb15_plus,Marshall,South Alabama,-6.25,5.245,AWAY,0.544,0.021,0.492,0.531,0.039,False,persistent,0.786,0.786,6,19,False,below internal threshold,below internal threshold,False,False
2026,214963,2026-02-16,2026-02-17 00:00:00+00:00,feb15_plus,Duke,Syracuse,-20.5,17.017,AWAY,0.591,0.067,0.503,0.13,-0.374,False,persistent,-25.601,25.601,6,25,False,below internal threshold,below internal threshold,False,False
2026,214959,2026-02-16,2026-02-17 00:00:00+00:00,feb15_plus,Alabama State,Mississippi Valley State,-16.5,13.228,AWAY,0.601,0.078,0.504,0.116,-0.388,False,persistent,-23.187,23.187,5,23,False,below internal threshold,below internal threshold,False,False
2026,214960,2026-02-16,2026-02-17 00:00:00+00:00,feb15_plus,Prairie View A&M,Grambling,2.5,-1.037,HOME,0.554,0.03,0.493,0.31,-0.183,False,persistent,-9.498,9.498,5,20,False,below internal threshold,below internal threshold,False,False
2026,358900,2026-02-16,2026-02-17 00:00:00+00:00,feb15_plus,North Carolina Central,Morgan State,-5.25,3.762,AWAY,0.555,0.031,0.493,0.383,-0.11,False,persistent,-4.351,4.351,4,21,False,below internal threshold,below internal threshold,False,False
2026,358899,2026-02-16,2026-02-17 00:00:00+00:00,feb15_plus,Delaware State,Howard,10.75,-6.067,HOME,0.697,0.173,0.517,0.238,-0.279,False,persistent,-13.334,13.334,5,19,False,raw edge only / filtered out,raw-edge watchlist only,False,True
