season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372281,2026-03-10,2026-03-10 16:30:00+00:00,conference_tournaments,Arizona State,Baylor,5.0,-3.394,HOME,0.546,0.022,0.503,0.531,0.028,False,persistent,-0.18,0.18,6,30,True,below internal threshold,below internal threshold,False,False
2026,372338,2026-03-10,2026-03-10 18:00:00+00:00,conference_tournaments,Prairie View A&M,Alcorn State,-6.25,5.102,AWAY,0.536,0.012,0.501,0.327,-0.174,False,persistent,-8.919,8.919,6,30,True,below internal threshold,below internal threshold,False,False
2026,372282,2026-03-10,2026-03-10 18:00:00+00:00,conference_tournaments,Stanford,Pittsburgh,-4.75,3.614,AWAY,0.533,0.009,0.5,0.471,-0.029,False,none,-1.897,1.897,0,0,True,below internal threshold,below internal threshold,False,False
2026,372283,2026-03-10,2026-03-10 19:00:00+00:00,conference_tournaments,Cincinnati,Utah,-12.5,6.866,AWAY,0.672,0.149,0.536,0.373,-0.162,False,none,-7.6,7.6,0,0,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372284,2026-03-10,2026-03-10 20:30:00+00:00,conference_tournaments,SMU,Syracuse,-3.75,3.585,AWAY,0.505,-0.018,0.495,0.319,-0.176,False,none,-10.006,10.006,0,0,True,below internal threshold,below internal threshold,False,False
2026,372330,2026-03-10,2026-03-10 21:00:00+00:00,conference_tournaments,Oregon,Maryland,-3.75,1.083,AWAY,0.579,0.055,0.512,0.549,0.037,False,none,2.324,2.324,0,0,True,below internal threshold,below internal threshold,False,False
2026,372285,2026-03-10,2026-03-10 22:00:00+00:00,conference_tournaments,UMBC,UMass Lowell,-7.5,7.967,HOME,0.517,-0.007,0.51,0.663,0.154,True,persistent,11.811,11.811,2,2,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372286,2026-03-10,2026-03-10 22:30:00+00:00,conference_tournaments,Florida International,Missouri State,1.25,0.48,HOME,0.552,0.029,0.505,0.528,0.023,False,none,1.09,1.09,0,0,True,below internal threshold,below internal threshold,False,False
2026,372339,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,Hofstra,Monmouth,-4.25,2.495,AWAY,0.548,0.024,0.503,0.345,-0.159,False,persistent,-8.743,8.743,2,2,True,below internal threshold,below internal threshold,False,False
2026,372341,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,Wright State,Detroit Mercy,-5.0,5.162,HOME,0.505,-0.019,0.499,0.641,0.142,True,persistent,8.817,8.817,6,30,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372288,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,BYU,Kansas State,-11.25,8.459,AWAY,0.579,0.055,0.512,0.341,-0.171,False,none,-9.038,9.038,0,0,True,below internal threshold,below internal threshold,False,False
2026,372289,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,Vermont,NJIT,-10.75,11.17,HOME,0.514,-0.01,0.507,0.677,0.169,True,persistent,12.997,12.997,5,5,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372340,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,Stephen F. Austin,Texas A&M-Corpus Christi,-6.0,3.398,AWAY,0.583,0.059,0.513,0.422,-0.09,False,persistent,-5.531,5.531,5,19,True,below internal threshold,below internal threshold,False,False
2026,372287,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,Long Island University,Mercyhurst,-4.25,5.551,HOME,0.539,0.015,0.512,0.528,0.015,False,none,2.772,2.772,0,0,False,below internal threshold,below internal threshold,False,False
2026,372290,2026-03-10,2026-03-10 23:00:00+00:00,conference_tournaments,Virginia Tech,Wake Forest,1.25,0.535,HOME,0.548,0.024,0.503,0.564,0.06,False,persistent,2.203,2.203,5,22,True,below internal threshold,below internal threshold,False,False
2026,372331,2026-03-10,2026-03-10 23:30:00+00:00,conference_tournaments,Northwestern,Penn State,-4.75,4.828,HOME,0.502,-0.022,0.497,0.688,0.191,True,persistent,12.446,12.446,5,29,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372342,2026-03-10,2026-03-11 00:30:00+00:00,conference_tournaments,Jackson State,Grambling,6.75,-2.65,HOME,0.639,0.115,0.525,0.256,-0.269,False,persistent,-13.445,13.445,5,30,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372344,2026-03-10,2026-03-11 01:00:00+00:00,conference_tournaments,Portland State,Montana,-3.5,3.521,HOME,0.501,-0.023,0.498,0.564,0.067,False,persistent,4.141,4.141,6,19,True,below internal threshold,below internal threshold,False,False
2026,372332,2026-03-10,2026-03-11 01:00:00+00:00,conference_tournaments,Merrimack,Siena,-1.5,-2.025,AWAY,0.614,0.09,0.52,0.598,0.078,False,persistent,3.985,3.985,6,23,True,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,372343,2026-03-10,2026-03-11 01:07:00+00:00,conference_tournaments,Gonzaga,Santa Clara,-8.5,5.216,AWAY,0.59,0.066,0.516,0.355,-0.161,False,persistent,-9.749,9.749,5,31,True,below internal threshold,below internal threshold,False,False
2026,372291,2026-03-10,2026-03-11 01:17:00+00:00,conference_tournaments,Jacksonville State,New Mexico State,1.5,-1.727,AWAY,0.507,-0.016,0.501,0.481,-0.02,False,none,-0.015,0.015,0,0,True,below internal threshold,below internal threshold,False,False
2026,372345,2026-03-10,2026-03-11 01:30:00+00:00,conference_tournaments,McNeese,UT Rio Grande Valley,-7.75,5.909,AWAY,0.561,0.037,0.507,0.351,-0.156,False,persistent,-9.056,9.056,5,13,True,below internal threshold,below internal threshold,False,False
2026,372292,2026-03-10,2026-03-11 01:43:00+00:00,conference_tournaments,Colorado,Oklahoma State,-1.25,0.502,AWAY,0.521,-0.003,0.496,0.492,-0.004,False,none,-0.71,0.71,0,0,True,below internal threshold,below internal threshold,False,False
2026,372346,2026-03-10,2026-03-11 03:50:00+00:00,conference_tournaments,Eastern Washington,Idaho,1.75,-3.754,AWAY,0.563,0.039,0.514,0.546,0.032,False,none,3.532,3.532,1,1,True,below internal threshold,below internal threshold,False,False
