season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372255,2026-03-09,2026-03-09 18:00:00+00:00,conference_tournaments,Alabama State,Alcorn State,-7.25,6.09,AWAY,0.54,0.016,0.503,0.348,-0.155,False,persistent,-7.683,7.683,6,29,True,below internal threshold,below internal threshold,False,False
2026,372322,2026-03-09,2026-03-09 22:00:00+00:00,conference_tournaments,Texas A&M-Corpus Christi,New Orleans,-2.0,3.78,HOME,0.551,0.027,0.511,0.598,0.088,True,persistent,6.189,6.189,5,18,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372321,2026-03-09,2026-03-09 22:00:00+00:00,conference_tournaments,Monmouth,Campbell,-1.25,-1.092,AWAY,0.569,0.045,0.509,0.482,-0.027,False,none,-1.509,1.509,0,0,True,below internal threshold,below internal threshold,False,False
2026,372325,2026-03-09,2026-03-09 23:00:00+00:00,conference_tournaments,Wright State,Northern Kentucky,-1.5,1.031,AWAY,0.515,-0.009,0.496,0.424,-0.072,False,none,-4.367,4.367,1,1,True,below internal threshold,below internal threshold,False,False
2026,372323,2026-03-09,2026-03-09 23:00:00+00:00,conference_tournaments,Troy,Georgia Southern,-4.75,4.094,AWAY,0.521,-0.003,0.498,0.324,-0.174,False,none,-9.746,9.746,0,0,True,below internal threshold,below internal threshold,False,False
2026,372324,2026-03-09,2026-03-09 23:00:00+00:00,conference_tournaments,East Tennessee State,Furman,-1.25,1.461,HOME,0.507,-0.017,0.502,0.576,0.073,False,persistent,4.267,4.267,6,28,True,below internal threshold,below internal threshold,False,False
2026,372197,2026-03-09,2026-03-09 23:30:00+00:00,conference_tournaments,Montana,Northern Colorado,4.25,-2.412,HOME,0.558,0.034,0.507,0.502,-0.004,False,persistent,-1.054,1.054,5,12,True,below internal threshold,below internal threshold,False,False
2026,372326,2026-03-09,2026-03-10 00:30:00+00:00,conference_tournaments,Hofstra,Towson,-4.0,2.478,AWAY,0.549,0.025,0.505,0.339,-0.165,False,none,-9.118,9.118,1,1,True,below internal threshold,below internal threshold,False,False
2026,372256,2026-03-09,2026-03-10 00:30:00+00:00,conference_tournaments,Grambling,Mississippi Valley State,-13.5,7.884,AWAY,0.685,0.161,0.536,0.139,-0.397,False,persistent,-22.203,22.203,7,30,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372327,2026-03-09,2026-03-10 00:50:00+00:00,conference_tournaments,UT Rio Grande Valley,Nicholls,-5.5,3.328,AWAY,0.564,0.04,0.508,0.375,-0.134,False,none,-6.867,6.867,0,0,True,below internal threshold,below internal threshold,False,False
2026,372328,2026-03-09,2026-03-10 01:00:00+00:00,conference_tournaments,Gonzaga,Oregon State,-20.5,15.319,AWAY,0.669,0.145,0.533,0.11,-0.423,False,persistent,-27.892,27.892,4,19,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372225,2026-03-09,2026-03-10 01:50:00+00:00,conference_tournaments,Robert Morris,Detroit Mercy,-4.5,4.626,HOME,0.504,-0.02,0.5,0.643,0.143,True,persistent,9.813,9.813,4,12,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372198,2026-03-09,2026-03-10 02:00:00+00:00,conference_tournaments,Eastern Washington,Weber State,-3.75,0.411,AWAY,0.6,0.076,0.518,0.571,0.053,False,persistent,3.419,3.419,2,2,True,below internal threshold,below internal threshold,False,False
2026,372329,2026-03-09,2026-03-10 03:45:00+00:00,conference_tournaments,Saint Mary's,Santa Clara,-4.5,4.233,AWAY,0.509,-0.015,0.496,0.343,-0.153,False,persistent,-9.922,9.922,4,30,True,below internal threshold,below internal threshold,False,False
