season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,215040,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Virginia Tech,Wake Forest,-4.25,6.523,HOME,0.59,0.067,0.506,0.544,0.039,False,persistent,3.247,3.247,5,18,False,below internal threshold,below internal threshold,False,False
2026,358929,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Howard,North Carolina Central,-13.25,9.322,AWAY,0.671,0.147,0.511,0.194,-0.317,False,persistent,-16.705,16.705,6,20,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,358932,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Saint Joseph's,Loyola Chicago,-9.5,8.779,AWAY,0.534,0.01,0.491,0.223,-0.268,False,persistent,-15.123,15.123,4,25,False,below internal threshold,below internal threshold,False,False
2026,211806,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Ole Miss,Florida,13.5,-6.835,HOME,0.706,0.182,0.531,0.271,-0.26,False,persistent,-14.436,14.436,6,25,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215046,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Clemson,Florida State,-8.5,11.402,HOME,0.622,0.098,0.51,0.66,0.15,False,persistent,10.707,10.707,6,26,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,358933,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Charlotte,East Carolina,-4.5,8.167,HOME,0.618,0.094,0.514,0.682,0.168,False,none,13.137,13.137,0,0,False,raw edge led,decision-useful internal candidate,True,True
2026,215039,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,St. John's,Creighton,-12.75,8.192,AWAY,0.654,0.13,0.515,0.379,-0.136,False,persistent,-7.787,7.787,6,26,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215025,2026-02-21,2026-02-21 17:00:00+00:00,feb15_plus,Minnesota,Rutgers,-8.25,8.234,AWAY,0.501,-0.023,0.484,0.303,-0.181,False,persistent,-10.912,10.912,5,21,False,below internal threshold,below internal threshold,False,False
2026,215042,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,Syracuse,North Carolina,-1.75,-2.746,AWAY,0.685,0.161,0.515,0.736,0.221,False,persistent,14.968,14.968,6,25,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,211772,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,UMass Lowell,Binghamton,-10.0,6.255,AWAY,0.621,0.097,0.508,0.262,-0.246,False,persistent,-11.977,11.977,5,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211781,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,VMI,Western Carolina,9.0,-1.055,HOME,0.769,0.245,0.541,0.277,-0.264,False,persistent,-11.564,11.564,6,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211783,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,The Citadel,Chattanooga,4.25,-3.892,HOME,0.514,-0.01,0.486,0.12,-0.366,False,persistent,-23.473,23.473,6,24,False,below internal threshold,below internal threshold,False,False
2026,211799,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,App State,Georgia Southern,-7.25,6.497,AWAY,0.528,0.004,0.488,0.382,-0.106,False,persistent,-6.372,6.372,5,26,False,below internal threshold,below internal threshold,False,False
2026,211773,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,UMBC,UAlbany,-7.5,3.798,AWAY,0.669,0.145,0.51,0.509,-0.001,False,persistent,0.008,0.008,5,23,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211794,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,Louisiana,Texas State,3.5,-3.314,HOME,0.507,-0.017,0.483,0.344,-0.14,False,persistent,-7.625,7.625,6,27,False,below internal threshold,below internal threshold,False,False
2026,211805,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,South Carolina,Mississippi State,0.25,7.814,HOME,0.828,0.305,0.541,0.661,0.12,False,persistent,9.205,9.205,5,24,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,211798,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,Coastal Carolina,Marshall,2.5,-1.067,HOME,0.56,0.036,0.494,0.379,-0.116,False,none,-6.352,6.352,0,0,False,below internal threshold,below internal threshold,False,False
2026,215014,2026-02-21,2026-02-21 18:00:00+00:00,feb15_plus,Kansas,Cincinnati,-9.25,6.911,AWAY,0.581,0.058,0.499,0.28,-0.219,False,persistent,-12.727,12.727,5,13,False,below internal threshold,below internal threshold,False,False
2026,215037,2026-02-21,2026-02-21 18:30:00+00:00,feb15_plus,Butler,Xavier,-4.0,4.878,HOME,0.534,0.01,0.496,0.588,0.092,True,persistent,5.723,5.723,6,26,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215050,2026-02-21,2026-02-21 18:30:00+00:00,feb15_plus,Army,Navy,7.5,-2.153,HOME,0.662,0.138,0.52,0.317,-0.203,False,persistent,-10.323,10.323,6,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215049,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Colgate,Loyola Maryland,-8.5,10.266,HOME,0.565,0.041,0.501,0.67,0.169,True,none,12.805,12.805,0,0,False,disagreement-led support,decision-useful internal candidate,True,False
2026,215044,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Pittsburgh,Notre Dame,-2.5,1.886,AWAY,0.527,0.003,0.49,0.561,0.071,False,persistent,2.535,2.535,5,25,False,below internal threshold,below internal threshold,False,False
2026,211817,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Tennessee State,SIU Edwardsville,-4.0,4.301,HOME,0.512,-0.012,0.492,0.565,0.073,False,new/transient,8.804,8.804,0,0,False,below internal threshold,below internal threshold,False,False
2026,211825,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Middle Tennessee,Delaware,-10.25,11.98,HOME,0.561,0.037,0.5,0.713,0.212,True,persistent,14.89,14.89,6,22,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,211754,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,North Dakota State,Kansas City,-19.5,16.494,AWAY,0.607,0.083,0.504,0.099,-0.405,False,persistent,-27.532,27.532,5,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211831,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Columbia,Dartmouth,-6.75,5.447,AWAY,0.541,0.017,0.489,0.406,-0.084,False,new/transient,-2.303,2.303,0,0,False,below internal threshold,below internal threshold,False,False
2026,211776,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Northeastern,Hofstra,7.0,-0.984,HOME,0.734,0.21,0.526,0.244,-0.283,False,persistent,-14.166,14.166,2,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211766,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Cornell,Harvard,-5.5,5.941,HOME,0.513,-0.011,0.487,0.475,-0.012,False,persistent,-0.109,0.109,4,7,False,below internal threshold,below internal threshold,False,False
2026,211815,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Florida Gulf Coast,Central Arkansas,1.25,0.125,HOME,0.56,0.036,0.494,0.351,-0.143,False,persistent,-7.998,7.998,6,10,False,below internal threshold,below internal threshold,False,False
2026,211784,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Mercer,Samford,-3.75,4.951,HOME,0.539,0.015,0.495,0.614,0.119,True,persistent,7.884,7.884,6,21,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,211769,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Stonehill,Le Moyne,2.5,-2.774,AWAY,0.51,-0.013,0.491,0.576,0.085,False,persistent,5.558,5.558,6,26,False,below internal threshold,below internal threshold,False,False
2026,211765,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Chicago State,Central Connecticut,4.0,-5.052,AWAY,0.537,0.013,0.495,0.578,0.083,False,persistent,7.041,7.041,6,10,False,below internal threshold,below internal threshold,False,False
2026,211767,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,St. Francis (PA),Wagner,1.5,-0.267,HOME,0.545,0.021,0.491,0.3,-0.191,False,persistent,-10.001,10.001,7,24,False,below internal threshold,below internal threshold,False,False
2026,211832,2026-02-21,2026-02-21 19:00:00+00:00,feb15_plus,Yale,Pennsylvania,-9.25,13.84,HOME,0.642,0.118,0.521,0.701,0.18,False,persistent,13.454,13.454,5,21,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
